Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
72951181,9,7,62,11601,20,0,6.888888889,5.30199124,2920,0,1657.285714,1299.172136,159.8740396,0.219324756,4863412.067,16600000.0,64200000,1,72900000,9117095.5,22500000.0,64200000,1,19215,3202.5,5558.51159,13867,49,0,0,0,0,192,152,0.123370175,0.095954581,0,2920,686.4117647,1154.994862,1334013.132,0,0,0,0,1,0,0,0,0,729.3125,6.888888889,1657.285714,192,0,0,0,0,0,0,9,62,7,11601,256,229,7,20,1014.0,0.0,1014,1014,36500000.0,39200000.0,64200000,8748778,DoS
60342925,9,9,1998,766,1998,0,222.0,666.0,766,0,85.11111111,255.3333333,45.80487273,0.298295119,3549583.824,4878822.2530000005,10200000,40,51200000,6399235.875,5244845.521000002,10200000,24381,60300000,7532274.375,4631971.909,10300000,4002,0,0,0,0,296,296,0.14914756,0.14914756,0,1998,145.4736842,481.7024633,232037.2632,0,0,0,1,0,0,0,0,1,153.5555556,222.0,85.11111111,296,0,0,0,0,0,0,9,1998,9,766,29200,121,1,32,108456.0,50230.83277,198227,84617,10100000.0,52967.1778,10200000,10000000,BENIGN
101048,2,2,94,273,47,47,47.0,0.0,148,125,136.5,16.26345597,3631.937297,39.58514765,33682.66667,25532.97995,53190,4784,4784,4784.0,0.0,4784,4784,53190,53190.0,0.0,53190,53190,0,0,0,0,80,64,19.79257383,19.79257383,47,148,82.8,49.69104547,2469.2,0,0,0,0,0,0,0,0,1,103.5,47.0,136.5,80,0,0,0,0,0,0,2,94,2,273,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3448921,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.698372621,1.44972877,862230.25,1723125.231,3446918,4,3448921,862230.25,1723125.231,3446918,4,0,0.0,0.0,0,0,0,0,0,0,100,0,1.44972877,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
10052899,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.984213807,0.497368968,2513224.75,5025774.856000002,10100000,3,10100000,2513224.75,5025774.856000002,10100000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.4973689679999999,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1012.0,0.0,1012,1012,10100000.0,0.0,10100000,10100000,DoS
500562,3,6,26,11601,20,0,8.666666667000001,10.26320288,4380,0,1933.5,1757.789948,23227.89185,17.97979072,62570.25,169470.4218,481723,40,17982,8991.0,12009.50157,17483,499,500522,100104.4,213470.7912,481723,47,0,0,0,0,72,132,5.993263572,11.98652714,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
91686,3,6,26,11601,20,0,8.666666667000001,10.26320288,7300,0,1933.5,2720.783986,126813.2539,98.16111511,11460.75,27005.8273,77259,46,13884,6942.0,9582.711099,13718,166,91640,18328.0,33480.6025,77259,58,0,0,0,0,72,132,32.7203717,65.44074341,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
11294695,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.65611422,0.442685703,2823673.75,5646008.912000001,11300000,1,11300000,2823673.75,5646008.912000001,11300000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.442685703,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2008.0,0.0,2008,2008,11300000.0,0.0,11300000,11300000,DoS
1792260,3,5,26,11601,20,0,8.666666667000001,10.26320288,5840,0,2320.2,2436.833027,6487.340006,4.463638088,256037.1429,673560.5966,1783514,62,8302,4151.0,5764.33448,8227,75,1792164,448041.0,890323.475,1783514,190,0,0,0,0,72,112,1.673864283,2.789773805,0,5840,1291.888889,2110.95076,4456113.1110000005,0,0,0,1,0,0,0,0,1,1453.375,8.666666667000001,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
63758,3,4,26,11607,20,0,8.666666667000001,10.26320288,11595,0,2901.75,5795.50069,182455.535,109.790144,10626.33333,25520.69373000001,62718,38,828,414.0,427.0924958000001,716,112,63712,21237.33333,35924.76318,62718,174,0,0,0,0,72,92,47.05291885,62.73722513,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667000001,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
576913,3,4,26,11607,20,0,8.666666667000001,10.26320288,11595,0,2901.75,5795.50069,20164.21887,12.13354527,96152.16667,235100.6089,576049,5,828,414.0,438.40620430000007,724,104,576861,192287.0,332347.8829,576049,5,0,0,0,0,72,92,5.200090828,6.933454437999999,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667000001,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
7292814,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.113638439,0.6856064070000001,1823203.5,3643749.483,7288827,1,7292814,1823203.5,3643749.483,7288827,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.6856064070000001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3987.0,0.0,3987,3987,7288827.0,0.0,7288827,7288827,DoS
639433,3,5,26,11607,20,0,8.666666667000001,10.26320288,10135,0,2321.4,4413.201989,18192.68008,12.51108404,91347.57143,241330.6927,638634,4,563,281.5,309.00566339999995,500,63,639424,159856.0,319185.4261,638634,4,0,0,0,0,72,112,4.691656514,7.819427524,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
919635,3,5,26,11607,20,0,8.666666667000001,10.26320288,7215,0,2321.4,3327.769794000001,12649.5838,8.699103448999999,131376.4286,347162.1237,918666,3,802,401.0,438.40620430000007,711,91,919510,229877.5,459192.4433,918666,3,0,0,0,0,72,112,3.262163793,5.436939655,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
74320175,8,5,56,11607,20,0,7.0,5.6568542489999984,5840,0,2321.4,3173.373883,156.9291246,0.174918856,6193347.917,18700000.0,65300000,1,72600000,10400000.0,24400000.0,65300000,1,1711259,427814.75,853329.6284,1707808,185,0,0,0,0,172,112,0.107642373,0.067276483,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846000003,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,999.0,0.0,999,999,36300000.0,41100000.0,65300000,7262128,DoS
634933,2,4,20,11607,20,0,10.0,14.14213562,11595,0,2901.75,5795.50069,18312.16837,9.449815965,126986.6,282380.197,632121,53,2328,2328.0,0.0,2328,2328,634880,211626.6667,364160.1824,632121,367,0,0,0,0,52,92,3.149938655,6.29987731,0,11595,1661.0,4380.487987,19200000.0,0,0,0,1,0,0,0,0,2,1937.833333,10.0,2901.75,52,0,0,0,0,0,0,2,20,4,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
73902932,8,5,56,11607,20,0,7.0,5.6568542489999984,5840,0,2321.4,3173.373883,157.8151189,0.1759064169999999,6158577.667,20600000.0,71600000,0,73500000,10500000.0,27000000.0,71600000,0,408018,102004.5,203228.7699,406847,3,0,0,0,0,172,112,0.108250103,0.067656314,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846000003,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1872007.0,0.0,1872007,1872007,71600000.0,0.0,71600000,71600000,DoS
73641273,8,6,56,11601,20,0,7.0,5.6568542489999984,5840,0,1933.5,2189.772933,158.2943847,0.190110782,5664713.307999997,18700000.0,67700000,1,73600000,10500000.0,25300000.0,67700000,1,25306,5061.2,8961.294309,20765,46,0,0,0,0,172,132,0.108634733,0.081476049,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,6.0,0.0,6,6,36800000.0,43600000.0,67700000,5964787,DoS
72471648,8,5,56,11607,20,0,7.0,5.6568542489999984,7215,0,2321.4,3327.769794000001,160.93189990000005,0.1793804939999999,6039304.0,20900000.0,72400000,1,72400000,10300000.0,27300000.0,72400000,1,36434,9108.5,17619.87858,35534,4,0,0,0,0,172,112,0.110387996,0.068992498,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846000003,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,66943.0,0.0,66943,66943,72400000.0,0.0,72400000,72400000,DoS
89608,3,6,26,11607,20,0,8.666666667000001,10.26320288,4380,0,1934.5,2177.344966,129820.9981,100.4374609,11201.0,31394.897,88898,2,615,307.5,429.2138162,611,4,89559,17911.8,39683.2679,88898,2,0,0,0,0,72,132,33.47915365,66.95830729,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
8117033,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.695931752,0.615988625,2029258.25,4057313.173,8115228,361,8117033,2029258.25,4057313.173,8115228,361,0,0.0,0.0,0,0,0,0,0,0,100,0,0.615988625,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1805.0,0.0,1805,1805,8115228.0,0.0,8115228,8115228,DoS
830193,3,4,26,11601,20,0,8.666666667000001,10.26320288,10135,0,2900.25,4871.82583,14005.17711,8.431774297999999,138365.5,334982.1934,822122,78,7750,3875.0,4675.390037,7181,569,830115,276705.0,472360.291,822122,193,0,0,0,0,72,92,3.613617556,4.818156742,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667000001,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1420234,3,5,26,11607,20,0,8.666666667000001,10.26320288,5840,0,2321.4,3173.373883,8190.903751999999,5.632874583,202890.5714,536376.4704,1419278,14,709,354.5,378.3021279,622,87,1420173,355043.25,709489.9034,1419278,14,0,0,0,0,72,112,2.112327968,3.520546614,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
384844,3,6,26,11607,20,0,8.666666667000001,10.26320288,5755,0,1934.5,2529.124572,30227.83258,23.3860993,48105.5,135643.6398,383806,14,694,347.0,463.8620485,675,19,384797,76959.4,171532.6989,383806,14,0,0,0,0,72,132,7.795366434,15.59073287,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
2072009,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.47870159,2.413116931,518002.25,1035332.608,2071001,1,2072009,518002.25,1035332.608,2071001,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.413116931,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1848041,3,4,26,11601,20,0,8.666666667000001,10.26320288,8675,0,2900.25,4088.041942,6291.527082,3.787794751,308006.8333,751606.7091,1842212,34,5521,2760.5,3534.8267990000004,5260,261,1848007,616002.3333,1061932.201,1842212,179,0,0,0,0,72,92,1.623340608,2.164454144,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667000001,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
30257,3,6,26,11601,20,0,8.666666667000001,10.26320288,4380,0,1933.5,1757.789948,384274.7133,297.4518293,3782.125,7069.735909999999,18507,15,11216,5608.0,7765.446671,11099,117,30186,6037.2,8463.345509,18507,15,0,0,0,0,72,132,99.15060978,198.3012196,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
30914,3,4,26,11601,20,0,8.666666667000001,10.26320288,8760,0,2900.25,4128.319301,376107.9123,226.4346251,5152.333333,7799.868656999999,16978,47,13719,6859.5,9272.291222,13416,303,30729,10243.0,8887.288618999999,16978,170,0,0,0,0,72,92,97.04341075,129.3912143,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667000001,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
649979,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,36.92426986,6.154044977000001,216659.6667,374400.7204,648980,3,649979,216659.6667,374400.7204,648980,3,0,0.0,0.0,0,0,0,0,0,0,80,0,6.154044977000001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
971102,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,24.71419068,4.11903178,323700.6667,551988.9982,961066,1027,971102,323700.6667,551988.9982,961066,1027,0,0.0,0.0,0,0,0,0,0,0,80,0,4.11903178,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3240947,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.256553717,1.542758953,810236.75,1615149.784,3232957,1,3240947,810236.75,1615149.784,3232957,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.542758953,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
74956184,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.9192780000008,155.6776156,0.200116911,5354013.143,18800000.0,70500000,1,73100000,9142299.125,24800000.0,70500000,1,1818464,363692.8,812670.0063,1817441,13,0,0,0,0,192,132,0.1200701469999999,0.080046764,0,5840,729.6875,1754.3447670000005,3077725.563,0,0,0,0,1,0,0,0,0,778.3333332999997,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,2619917.0,0.0,2619917,2619917,70500000.0,0.0,70500000,70500000,DoS
512371,3,5,26,11607,20,0,8.666666667000001,10.26320288,10135,0,2321.4,4413.201989,22704.25141,15.61368618,73195.85714,193233.9346,511409,5,730,365.0,304.0559159,580,150,512366,128091.5,255545.2046,511409,5,0,0,0,0,72,112,5.8551323160000015,9.75855386,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
76818116,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,151.90427219999998,0.1692309139999999,6401509.667,21500000.0,74700000,3,75000000,9369352.25,26400000.0,74700000,3,1864070,621356.6667,1075487.874,1863223,5,0,0,0,0,192,92,0.117159864,0.0520710509999999,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,230000.0,0.0,230000,230000,74700000.0,0.0,74700000,74700000,DoS
76458937,8,5,56,11601,20,0,7.0,5.6568542489999984,4380,0,2320.2,2207.341206,152.4609216,0.170025906,6371578.083,20700000.0,72100000,5,76400000,10900000.0,27000000.0,72100000,5,85526,21381.5,29323.48012,62340,154,0,0,0,0,172,112,0.104631326,0.065394579,0,4380,833.0714286,1679.9862850000006,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462000003,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4236275.0,0.0,4236275,4236275,72100000.0,0.0,72100000,72100000,DoS
76646832,8,5,56,11601,20,0,7.0,5.6568542489999984,5755,0,2320.2,2411.235202,152.087173,0.169609097,6387236.0,22000000.0,76100000,1,76600000,10900000.0,28700000.0,76100000,1,24849,6212.25,9725.156807,20532,61,0,0,0,0,172,112,0.104374829,0.065234268,0,5755,833.0714286,1764.116709,3112107.764,0,0,0,0,1,0,0,0,0,897.1538462000003,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,489360.0,0.0,489360,489360,76100000.0,0.0,76100000,76100000,DoS
478967,2,5,20,11607,20,0,10.0,14.14213562,10135,0,2321.4,4413.201989,24275.15883,14.61478557,79827.83333,195060.4259,477993,5,662,662.0,0.0,662,662,478927,119731.75,238841.0352,477993,5,0,0,0,0,52,112,4.17565302,10.43913255,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,2,1661.0,10.0,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
163734,3,6,26,11601,20,0,8.666666667000001,10.26320288,5840,0,1933.5,2189.772933,71011.51868,54.9672029,20466.75,45817.57609,130227,1,33030,16515.0,23354.32277,33029,1,163669,32733.8,56321.56362000001,130227,42,0,0,0,0,72,132,18.32240097,36.64480193,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
76917959,9,6,62,11601,20,0,6.888888889,5.30199124,5840,0,1933.5,2189.772933,151.6290883,0.195012975,5494139.929,19800000.0,74300000,1,76900000,9612171.5,26200000.0,74300000,1,38043,7608.6,10351.58014,20308,13,0,0,0,0,192,132,0.117007785,0.07800519,0,5840,729.3125,1589.473738,2526426.7630000003,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2581980.0,0.0,2581980,2581980,74300000.0,0.0,74300000,74300000,DoS
651328,3,5,26,11607,20,0,8.666666667000001,10.26320288,10135,0,2321.4,4413.201989,17860.43284,12.28259802,93046.85714,245671.43,650177,4,951,475.5,508.4097757,835,116,651242,162810.5,324911.2939,650177,4,0,0,0,0,72,112,4.6059742560000005,7.676623759,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
7930874,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.02614819,0.5043580320000001,2643624.667,4576954.076,7928636,997,7930874,2643624.667,4576954.076,7928636,997,0,0.0,0.0,0,0,0,0,0,0,80,0,0.5043580320000001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2238.0,0.0,2238,2238,7928636.0,0.0,7928636,7928636,DoS
11023579,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.177151359,0.36285856,3674526.333,6363931.1,11000000,248,11000000,3674526.333,6363931.1,11000000,248,0,0.0,0.0,0,0,0,0,0,0,80,0,0.36285856,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,618.0,0.0,618,618,11000000.0,0.0,11000000,11000000,DoS
4915878,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.88213906,0.813689843,1638626.0,2837328.762,4914891,3,4915878,1638626.0,2837328.762,4914891,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.813689843,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
2888895,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,10.38459342,1.73076557,722223.75,1435818.534,2875936,1,2888895,722223.75,1435818.534,2875936,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.73076557,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
42216,3,4,26,11601,20,0,8.666666667000001,10.26320288,8675,0,2900.25,4088.041942,275416.9035,165.8139094,7036.0,10934.84635,25630,54,16269,8134.5,10413.56157,15498,771,42123,14041.0,12824.38938,25630,263,0,0,0,0,72,92,71.06310404,94.75080538,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667000001,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
33543,3,6,26,11601,20,0,8.666666667000001,10.26320288,4380,0,1933.5,1757.789948,346629.6992,268.31231549999995,4192.875,11248.10547,32020,10,32056,16028.0,22652.87284,32046,10,33517,6703.4,14234.134059999997,32158,15,0,0,0,0,72,132,89.43743851,178.874877,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
7649825,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.1373266710000003,0.522887778,2549941.667,4414923.428,7647856,3,7649825,2549941.667,4414923.428,7647856,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.522887778,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1969.0,0.0,1969,1969,7647856.0,0.0,7647856,7647856,DoS
10171779,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.949336591,0.491556098,2542944.75,5084521.523,10200000,4,10200000,2542944.75,5084521.523,10200000,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.491556098,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2052.0,0.0,2052,2052,10200000.0,0.0,10200000,10200000,DoS
7982776,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.75809117,0.626348528,1995694.0,3987391.924,7976781,1,7982776,1995694.0,3987391.924,7976781,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.626348528,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5995.0,0.0,5995,5995,7976781.0,0.0,7976781,7976781,DoS
79048029,8,6,56,11607,20,0,7.0,5.6568542489999984,4380,0,1934.5,2177.344966,147.54321069999995,0.177107515,6080617.615,18900000.0,68400000,3,79000000,11300000.0,25500000.0,68400000,66,60229,12045.8,26371.98191,59216,3,0,0,0,0,172,132,0.101204294,0.0759032209999999,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1490.0,0.0,1490,1490,39500000.0,40800000.0,68400000,10600000,DoS
914036,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000008,12727.06983,9.846439309,114254.5,322824.4147,913204,2,701,350.5,490.0249994,697,4,913961,182792.2,408312.7127,913204,2,0,0,0,0,72,132,3.282146436,6.564292872,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1206452,3,6,26,11601,20,0,8.666666667000001,10.26320288,2920,0,1933.5,1495.722401,9637.349849,7.459890655,150806.5,423589.8437,1199126,53,6127,3063.5,4150.009699,5998,129,1206393,241278.6,535458.8339,1199126,63,0,0,0,0,72,132,2.486630218,4.973260436,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
